Mockito::31, 0, 0, 0, 0.000000, 0.000000, 400
Math::7, 0, 0, 0, 0.000000, 2.672083, 400
Mockito::32, 0, 9, 185, 0.000000, 29.915479, 400
Chart::22, 0, 0, 142, 0.000000, 31.523735, 400
Mockito::30, 0, 0, 0, 0.000000, 0.000000, 400
Chart::21, 0, 0, 150, 0.000000, 9.454308, 400
Mockito::15, 0, 0, 0, 0.000000, 0.000000, 400
Mockito::16, 0, 0, 108, 0.000000, 12.266233, 400
Closure::101, 0, 0, 0, 0.000000, 0.000000, 400
Mockito::13, 0, 0, 0, 0.000000, 1.324651, 400
Mockito::14, 0, 0, 0, 0.000000, 1.288914, 400
Closure::100, 0, 0, 0, 0.000000, 0.000000, 400
Mockito::11, 117, 117, 117, 87.750000, 120.239732, 400
Mockito::12, 0, 91, 91, 0.000000, 38.602974, 400
Mockito::10, 0, 0, 0, 0.000000, 6.163663, 400
Closure::106, 0, 0, 0, 0.000000, 0.000000, 400
Closure::108, 0, 0, 0, 0.000000, 0.000000, 400
Closure::103, 0, 0, 0, 0.000000, 0.000000, 400
Closure::102, 0, 0, 0, 0.000000, 0.000000, 400
Closure::105, 0, 0, 0, 0.000000, 0.000000, 400
Lang::14, 0, 144, 144, 0.000000, 35.060194, 400
Lang::13, 0, 0, 0, 0.000000, 0.000000, 400
Lang::15, 0, 0, 0, 0.000000, 1.741273, 400
Lang::18, 0, 0, 0, 0.000000, 0.468223, 400
Chart::26, 0, 0, 0, 0.000000, 1.305443, 400
Lang::17, 0, 96, 108, 0.000000, 23.781576, 400
Lang::19, 0, 0, 1, 0.000000, 16.621654, 400
Chart::25, 0, 0, 0, 0.000000, 0.085632, 400
Closure::13, 0, 0, 0, 0.000000, 0.000000, 400
Mockito::19, 0, 0, 0, 0.000000, 7.893839, 400
Closure::11, 0, 0, 0, 0.000000, 0.000000, 400
Mockito::17, 0, 108, 108, 0.000000, 27.756721, 400
Mockito::27, 0, 0, 12, 0.000000, 10.675218, 400
Mockito::25, 0, 176, 352, 0.000000, 45.054260, 400
Mockito::23, 0, 0, 90, 0.000000, 14.391700, 400
Mockito::20, 0, 0, 0, 0.000000, 3.653714, 400
Mockito::21, 48, 162, 270, 48.000000, 59.362486, 400
Lang::10, 0, 0, 0, 0.000000, 2.475760, 400
Lang::12, 0, 52, 122, 0.000000, 22.547210, 400
